Date,Wheat,Milo,Corn,Beans
1/13/10,4.47,2.94,3.43,8.88
1/14/10,4.37,2.91,3.40,8.79
1/15/10,4.22,2.82,3.31,8.69
1/19/10,4.15,2.79,3.28,8.59
1/20/10,4.15,2.78,3.27,8.45
1/21/10,4.14,2.82,3.31,8.49
1/22/10,4.12,2.75,3.24,8.47
1/25/10,4.11,2.78,3.27,8.36
1/26/10,4.10,2.72,3.21,8.43
1/27/10,4.01,2.68,3.17,8.24
1/28/10,4.05,2.72,3.21,8.27
1/29/10,3.97,2.67,3.16,8.09
2/1/10,3.98,2.69,3.18,8.05
2/2/10,4.09,2.75,3.24,8.21
2/3/10,3.93,2.63,3.12,8.03
2/4/10,3.99,2.64,3.13,8.09
2/5/10,3.95,2.62,3.11,8.09
2/8/10,4.06,2.66,3.15,8.25
2/9/10,4.00,2.69,3.18,8.25
2/10/10,4.16,2.72,3.21,8.38
2/11/10,4.11,2.73,3.22,8.43
2/12/10,4.05,2.72,3.21,8.45
2/16/10,4.23,2.77,3.26,8.66
2/17/10,4.17,2.75,3.22,8.52
2/18/10,4.09,2.72,3.19,8.48
2/19/10,4.13,2.75,3.22,8.45
2/22/10,4.24,2.87,3.34,8.62
2/23/10,4.13,2.83,3.30,8.53
2/24/10,4.20,2.90,3.37,8.56
2/25/10,4.12,2.87,3.34,8.42
2/26/10,4.26,2.93,3.40,8.51
3/1/10,4.20,2.97,3.37,8.63
3/2/10,4.19,2.97,3.37,8.64
3/3/10,4.28,3.02,3.42,8.64
3/4/10,4.18,2.98,3.38,8.42
3/5/10,4.11,2.91,3.31,8.43
3/8/10,4.12,2.90,3.30,8.48
3/9/10,4.08,2.84,3.24,8.48
3/10/10,4.01,2.81,3.21,8.58
3/11/10,4.00,2.80,3.20,8.31
3/12/10,4.05,2.79,3.19,8.26
3/15/10,3.98,2.78,3.18,8.30
3/16/10,4.05,2.82,3.22,8.45
3/17/10,4.12,2.89,3.29,8.59
3/18/10,4.05,2.96,3.31,8.70
3/19/10,4.02,2.95,3.30,8.72
3/22/10,4.04,2.91,3.26,8.79
3/23/10,3.95,2.83,3.18,8.78
3/24/10,3.95,2.85,3.20,8.70
3/25/10,3.87,2.75,3.10,8.53
3/26/10,3.86,2.76,3.11,8.62
3/29/10,3.84,2.77,3.12,8.78
3/30/10,3.90,2.75,3.10,8.84
3/31/10,3.72,2.70,3.05,8.51
4/1/10,3.80,2.70,3.05,8.52
4/5/10,3.82,2.71,3.06,8.46
4/6/10,3.92,2.72,3.07,8.55
4/7/10,4.02,2.82,3.17,8.63
4/8/10,3.96,2.73,3.08,8.57
4/9/10,3.94,2.71,3.06,8.62
4/12/10,3.94,2.73,3.08,8.70
4/13/10,4.03,2.78,3.13,8.78
4/14/10,4.01,2.83,3.18,8.79
4/15/10,4.07,2.88,3.23,8.94
4/16/10,4.17,2.89,3.24,8.95
4/19/10,3.93,2.73,3.08,8.87
4/20/10,4.12,2.81,3.16,8.94
4/21/10,4.10,2.84,3.19,9.06
4/22/10,4.20,2.87,3.22,9.14
4/23/10,4.16,2.78,3.13,9.10
4/26/10,4.01,2.77,3.12,9.09
4/27/10,4.03,2.73,3.08,8.93
4/28/10,4.02,2.82,3.17,8.93
4/29/10,4.08,2.86,3.21,8.96
4/30/10,4.16,2.91,3.26,9.00
5/3/10,4.18,2.90,3.26,9.02
5/4/10,4.28,2.87,3.23,9.02
5/5/10,4.29,2.91,3.27,8.93
5/6/10,4.25,2.89,3.25,8.69
5/7/10,4.26,2.90,3.26,8.75
5/10/10,4.13,2.89,3.25,8.76
5/11/10,4.15,2.95,3.31,8.81
5/12/10,4.12,2.96,3.32,8.81
5/13/10,3.97,2.91,3.27,8.80
5/14/10,3.91,2.81,3.17,8.69
5/17/10,3.90,2.74,3.10,8.56
5/18/10,3.88,2.78,3.14,8.55
5/19/10,3.92,2.77,3.13,8.54
5/20/10,3.93,2.80,3.16,8.59
5/21/10,3.95,2.87,3.23,8.56
5/24/10,3.91,2.89,3.25,8.56
5/25/10,3.85,2.82,3.18,8.46
5/26/10,3.89,2.90,3.26,8.53
5/27/10,3.93,2.91,3.27,8.67
5/28/10,3.82,2.77,3.13,8.53
6/1/10,3.78,2.72,3.08,8.47
6/2/10,3.74,2.67,3.03,8.48
6/3/10,3.67,2.68,3.04,8.70
6/4/10,3.60,2.58,2.94,8.50
6/7/10,3.52,2.54,2.90,8.50
6/8/10,3.52,2.55,2.91,8.46
6/9/10,3.38,2.56,2.92,8.59
6/10/10,3.43,2.61,2.97,8.50
6/11/10,3.42,2.68,3.04,8.61
6/14/10,3.50,2.72,3.08,8.67
6/15/10,3.48,2.72,3.08,8.65
6/16/10,3.61,2.74,3.10,8.73
6/17/10,3.66,2.76,3.12,8.67
6/18/10,3.67,2.79,3.15,8.91
6/21/10,3.70,2.73,3.09,8.97
6/22/10,3.64,2.70,3.06,8.98
6/23/10,3.70,2.65,3.01,8.86
6/24/10,3.69,2.63,2.99,8.80
6/25/10,3.59,2.59,2.95,8.81
6/28/10,3.54,2.52,2.88,8.81
6/29/10,3.44,2.53,2.88,8.72
6/30/10,3.61,2.83,3.18,8.71
7/1/10,3.77,2.93,3.28,8.77
7/2/10,3.81,2.93,3.28,8.85
7/6/10,3.86,2.88,3.23,8.81
7/7/10,4.11,2.98,3.33,9.08
7/8/10,4.27,3.06,3.41,9.23
7/9/10,4.18,3.04,3.39,9.33
7/12/10,4.20,3.00,3.35,9.38
7/13/10,4.32,2.95,3.30,9.35
7/14/10,4.38,3.04,3.39,9.38
7/15/10,4.61,3.13,3.48,9.59
7/16/10,4.54,3.15,3.50,9.60
7/19/10,4.50,3.02,3.37,9.48
7/20/10,4.40,2.94,3.29,9.52
7/21/10,4.52,3.00,3.35,9.55
7/22/10,4.62,2.97,3.32,9.56
7/23/10,4.65,2.91,3.26,9.57
7/26/10,4.62,2.84,3.19,9.38
7/27/10,4.65,2.83,3.21,9.26
7/28/10,4.81,3.01,3.37,9.38
7/29/10,5.01,3.04,3.44,9.63
7/30/10,5.30,3.18,3.58,9.80
8/2/10,5.56,3.16,3.56,9.85
8/3/10,5.40,3.15,3.55,9.93
8/4/10,5.82,3.25,3.65,9.99
8/5/10,6.35,3.29,3.69,10.04
8/6/10,5.75,3.30,3.70,10.09
8/9/10,5.75,3.28,3.68,10.10
8/10/10,5.68,3.19,3.59,9.97
8/11/10,5.65,3.21,3.61,9.91
8/12/10,5.80,3.31,3.71,10.04
8/13/10,5.79,3.37,3.77,10.19
8/16/10,5.43,3.32,3.72,10.07
8/17/10,5.32,3.40,3.80,10.17
8/18/10,5.40,3.44,3.84,10.06
8/19/10,5.60,3.39,3.79,9.87
8/20/10,5.71,3.51,3.91,9.84
8/23/10,5.82,3.47,3.87,9.86
8/24/10,5.66,3.35,3.75,9.79
8/25/10,5.41,3.35,3.75,9.79
8/26/10,5.56,3.47,3.87,9.95
8/27/10,5.65,3.51,3.91,10.06
8/30/10,5.76,3.56,3.96,10.03
8/31/10,5.53,3.55,3.95,9.90
9/1/10,5.82,3.72,4.11,9.11
9/2/10,5.87,3.73,4.12,9.14
9/3/10,6.13,3.90,4.29,9.40
9/7/10,6.08,3.91,4.30,9.57
9/8/10,6.00,3.88,4.27,9.54
9/9/10,6.25,3.96,4.35,9.51
9/10/10,6.24,4.03,4.42,9.36
9/13/10,6.35,4.09,4.48,9.40
9/14/10,6.31,4.20,4.59,9.41
9/15/10,6.25,4.20,4.59,9.48
9/16/10,6.16,4.21,4.60,9.41
9/17/10,6.33,4.38,4.77,9.74
9/20/10,6.23,4.33,4.72,9.90
9/21/10,6.15,4.30,4.69,9.75
9/22/10,6.21,4.30,4.69,9.84
9/23/10,6.02,4.24,4.63,9.89
9/24/10,6.23,4.47,4.86,10.21
9/27/10,6.05,4.38,4.77,10.24
9/28/10,5.81,4.25,4.64,10.05
9/29/10,5.82,4.30,4.69,9.94
9/30/10,5.73,4.21,4.60,10.05
10/1/10,5.59,3.91,4.30,9.52
10/4/10,5.53,3.97,4.36,9.49
10/5/10,5.71,4.16,4.55,9.67
10/6/10,5.68,4.14,4.53,9.57
10/7/10,5.70,4.23,4.62,9.60
10/8/10,6.29,4.53,4.92,10.30
10/11/10,6.17,4.81,5.20,10.48
10/12/10,6.21,5.04,5.43,10.74
10/13/10,6.18,4.94,5.33,10.72
10/14/10,6.16,4.92,5.31,10.84
10/15/10,6.20,4.88,5.27,10.80
10/18/10,6.07,4.82,5.21,10.79
10/19/10,5.91,4.71,5.10,10.75
10/20/10,6.05,4.99,5.38,11.07
10/21/10,5.92,4.89,5.28,10.97
10/22/10,5.94,4.85,5.24,10.95
10/25/10,5.97,4.94,5.33,11.13
10/26/10,6.14,4.96,5.35,11.14
10/27/10,6.29,5.02,5.41,11.19
10/28/10,6.46,5.04,5.43,11.20
10/29/10,6.46,5.07,5.46,11.21
11/1/10,6.29,5.02,5.41,11.20
11/2/10,6.24,5.01,5.40,11.24
11/3/10,6.22,5.06,5.45,11.28
11/4/10,6.44,5.15,5.54,11.65
11/5/10,6.61,5.13,5.52,11.74
11/8/10,6.71,5.10,5.49,11.65
11/9/10,6.62,5.01,5.40,12.19
11/10/10,6.48,4.92,5.31,12.10
11/11/10,6.43,4.89,5.28,12.29
11/12/10,6.05,4.59,4.98,11.59
11/15/10,6.08,4.81,5.20,11.77
11/16/10,5.65,4.52,4.91,11.10
11/17/10,5.71,4.51,4.90,10.95
11/18/10,5.85,4.67,5.06,11.32
11/19/10,5.85,4.46,4.85,10.92
11/22/10,5.88,4.40,4.79,11.12
11/23/10,5.87,4.54,4.93,11.29
11/24/10,5.94,4.64,5.03,11.45
11/26/10,5.96,4.63,5.02,11.29
11/29/10,6.02,4.63,5.02,11.25
11/30/10,6.05,4.55,4.94,11.33
12/1/10,6.63,4.81,5.18,11.81
12/2/10,6.69,4.71,5.08,11.78
12/3/10,6.89,4.89,5.26,11.98
12/6/10,7.04,4.83,5.20,11.87
12/7/10,7.00,4.77,5.14,11.84
12/8/10,7.05,4.90,5.27,11.94
12/9/10,7.19,4.89,5.26,11.80
12/10/10,7.07,4.89,5.26,11.71
12/13/10,7.10,5.04,5.41,12.01
12/14/10,6.90,5.02,5.39,12.01
12/15/10,6.86,4.99,5.36,12.02
12/16/10,6.78,5.03,5.40,11.94
12/17/10,6.87,5.12,5.49,12.04
12/20/10,7.01,5.15,5.52,12.20
12/21/10,7.02,5.17,5.54,12.31
12/22/10,7.20,5.24,5.61,12.34
12/23/10,7.20,5.29,5.66,12.55
12/27/10,7.24,5.30,5.67,12.78
12/28/10,7.41,5.38,5.75,12.81
12/29/10,7.38,5.39,5.79,12.71
12/30/10,7.24,5.31,5.71,12.71
12/31/10,7.31,5.44,5.84,12.99
1/3/11,7.43,5.36,5.76,12.75
1/4/11,7.29,5.24,5.64,12.66
1/5/11,7.61,5.36,5.77,12.89
1/6/11,7.47,5.19,5.60,12.73
1/7/11,7.34,5.12,5.53,12.60
1/10/11,7.30,5.24,5.65,12.76
1/11/11,7.26,5.24,5.65,12.52
1/12/11,7.40,5.48,5.89,13.10
1/13/11,7.57,5.60,6.01,13.11
1/14/11,7.48,5.66,6.07,13.18
1/18/11,7.65,5.77,6.18,13.08
1/19/11,7.66,5.58,5.99,13.07
1/20/11,7.74,5.71,6.12,13.09
1/21/11,7.88,5.74,6.15,13.07
1/24/11,7.96,5.72,6.13,13.00
1/25/11,8.06,5.61,6.02,12.70
1/26/11,8.28,5.75,6.16,12.81
1/27/11,8.21,5.68,6.09,12.95
1/28/11,8.00,5.61,6.02,12.93
1/31/11,8.13,5.77,6.18,13.08
2/1/11,8.12,5.83,6.24,13.33
2/2/11,8.41,5.86,6.27,13.39
2/3/11,8.37,5.80,6.21,13.31
2/4/11,8.31,5.96,6.37,13.29
2/7/11,8.42,5.92,6.33,13.20
2/8/11,8.60,5.91,6.32,13.29
2/9/11,8.76,6.12,6.53,13.46
2/10/11,8.56,6.13,6.54,13.28
2/11/11,8.61,6.21,6.62,13.11
2/14/11,8.65,6.10,6.51,12.98
2/15/11,8.32,6.05,6.46,12.63
2/16/11,8.18,6.05,6.46,12.61
2/17/11,8.41,6.27,6.68,13.00
2/18/11,8.18,6.24,6.65,12.63
2/22/11,7.61,5.94,6.35,11.93
2/23/11,7.67,6.06,6.47,12.15
2/24/11,7.50,6.00,6.41,12.13
2/25/11,7.76,6.26,6.67,12.61
2/28/11,7.91,6.37,6.78,12.52
3/1/11,7.97,6.41,6.86,12.65
3/2/11,7.95,6.27,6.72,12.84
3/3/11,8.03,6.42,6.87,13.02
3/4/11,8.14,6.33,6.78,13.04
3/7/11,7.84,6.23,6.68,12.85
3/8/11,7.59,6.11,6.56,12.72
3/9/11,7.39,6.06,6.51,12.39
3/10/11,7.22,5.88,6.33,12.46
3/11/11,7.08,5.69,6.14,12.25
3/14/11,7.11,5.71,6.16,12.30
3/15/11,6.62,5.41,5.86,11.60
3/16/11,6.63,5.22,5.67,11.77
3/17/11,7.16,5.52,5.97,12.25
3/18/11,7.30,5.89,6.34,12.53
3/21/11,7.27,5.92,6.37,12.53
3/22/11,7.30,5.92,6.37,12.56
3/23/11,7.15,5.86,6.31,12.41
3/24/11,7.38,6.08,6.53,12.45
3/25/11,7.40,5.95,6.40,12.48
3/28/11,7.34,5.76,6.21,12.39
3/29/11,7.57,5.80,6.22,12.52
3/30/11,7.52,5.71,6.13,12.62
3/31/11,7.98,6.01,6.43,12.97
4/1/11,7.97,6.44,6.86,12.83
4/4/11,8.38,6.68,7.10,12.74
4/5/11,8.40,6.75,7.17,12.63
4/6/11,8.30,6.71,7.13,12.67
4/7/11,8.13,6.67,7.09,12.54
4/8/11,8.23,6.76,7.18,12.82
4/11/11,8.09,6.84,7.26,12.59
4/12/11,7.84,6.61,7.03,12.20
4/13/11,7.75,6.64,7.06,12.24
4/14/11,7.54,6.62,7.04,12.21
4/15/11,7.56,6.50,6.92,12.22
4/18/11,7.86,6.60,7.02,12.34
4/19/11,8.15,6.57,6.99,12.33
4/20/11,8.15,6.41,6.83,12.48
4/21/11,8.28,6.45,6.87,12.71
4/25/11,8.56,6.71,7.13,12.80
4/26/11,8.45,6.74,7.16,12.73
4/27/11,8.08,6.60,7.02,12.68
4/28/11,7.80,6.31,6.73,12.40
4/29/11,8.02,6.62,7.02,12.94
5/2/11,7.91,6.40,6.80,12.93
5/3/11,7.98,6.29,6.69,12.69
5/4/11,7.78,6.35,6.75,12.57
5/5/11,7.57,6.14,6.54,12.27
5/6/11,7.74,5.91,6.31,12.31
5/9/11,8.15,6.13,6.53,12.40
5/10/11,8.34,6.12,6.55,12.43
5/11/11,8.05,5.82,6.25,12.37
5/12/11,7.81,5.86,6.29,12.48
5/13/11,7.75,5.87,6.30,12.35
5/16/11,7.81,6.03,6.46,12.32
5/17/11,8.00,6.25,6.68,12.46
5/18/11,8.43,6.60,7.05,12.85
5/19/11,8.55,6.58,7.03,12.85
5/20/11,8.43,6.70,7.15,12.85
5/23/11,8.41,6.64,7.09,12.79
5/24/11,8.22,6.43,6.88,12.77
5/25/11,8.44,6.52,7.02,12.82
5/26/11,8.58,6.56,7.06,12.90
5/27/11,8.58,6.69,7.19,12.85
5/31/11,8.33,6.58,7.13,12.91
6/1/11,8.17,6.69,7.24,13.01
6/2/11,8.34,6.77,7.32,13.22
6/3/11,8.44,6.69,7.21,13.35
6/6/11,8.20,6.47,6.99,13.03
6/7/11,8.05,6.52,7.04,13.14
6/8/11,8.15,6.79,7.31,13.22
6/9/11,8.01,7.01,7.53,13.14
6/10/11,7.98,7.02,7.54,13.07
6/13/11,7.91,6.98,7.53,13.03
6/14/11,7.80,6.71,7.26,12.88
6/15/11,7.59,6.41,6.96,12.88
6/16/11,7.38,6.17,6.72,12.71
6/17/11,7.45,6.15,6.70,12.53
6/20/11,7.41,6.16,6.71,12.56
6/21/11,7.49,6.23,6.78,12.69
6/22/11,7.20,6.13,6.53,12.50
6/23/11,7.10,6.16,6.56,12.38
6/24/11,7.04,6.05,6.45,12.40
6/27/11,6.84,5.96,6.36,12.50
6/28/11,6.99,6.18,6.58,12.51
6/29/11,7.00,6.33,6.73,12.54
6/30/11,6.42,5.78,6.38,12.20
7/1/11,6.56,5.37,5.97,12.33
7/5/11,6.78,5.61,6.16,12.52
7/6/11,6.69,5.54,6.09,12.52
7/7/11,6.66,5.60,6.15,12.71
7/8/11,6.69,5.77,6.37,12.77
7/11/11,6.53,5.78,6.38,12.77
7/12/11,6.75,6.09,6.64,12.96
7/13/11,7.04,6.32,6.87,13.15
7/14/11,7.10,6.36,6.91,13.22
7/15/11,7.10,6.46,7.01,13.26
7/18/11,7.06,6.41,7.06,13.26
7/19/11,7.23,6.43,7.13,13.19
7/20/11,7.39,6.33,7.03,13.18
7/21/11,7.19,6.24,7.02,13.20
7/22/11,7.25,6.35,7.13,13.20
7/25/11,7.16,6.29,7.12,13.06
7/26/11,7.26,6.40,7.23,13.23
7/27/11,7.33,6.42,7.30,13.16
7/28/11,7.29,6.32,7.20,13.08
7/29/11,7.12,6.16,7.04,12.94
8/1/11,7.16,6.31,7.23,12.72
8/2/11,7.53,6.61,7.53,12.90
8/3/11,7.43,6.56,7.48,12.83
8/4/11,7.16,6.44,7.36,12.55
8/5/11,7.25,6.43,7.35,12.46
8/8/11,7.00,6.25,7.17,12.22
8/9/11,7.08,6.28,7.20,12.10
8/10/11,7.30,6.28,7.20,12.12
8/11/11,7.53,6.52,7.45,12.42
8/12/11,7.41,6.52,7.44,12.45
8/15/11,7.56,6.57,7.49,12.61
8/16/11,7.63,6.69,7.59,12.60
8/17/11,7.68,6.67,7.57,12.77
8/18/11,7.40,6.54,7.44,12.71
8/19/11,7.64,6.66,7.56,12.79
8/22/11,7.67,6.76,7.66,12.95
8/23/11,7.86,6.85,7.75,13.07
8/24/11,7.80,6.87,7.77,13.04
8/25/11,7.93,6.87,7.77,13.03
8/26/11,8.11,7.08,7.98,13.34
8/29/11,8.19,7.11,8.01,13.57
8/30/11,8.13,7.19,8.09,13.67
8/31/11,8.16,7.13,8.03,13.68
9/1/11,7.93,6.84,7.74,13.45
9/2/11,8.15,7.03,7.90,13.61
9/6/11,8.01,6.99,7.86,13.38
9/7/11,7.94,6.91,7.78,13.36
9/8/11,7.86,6.64,7.44,13.33
9/9/11,7.73,6.67,7.47,13.42
9/12/11,7.66,6.76,7.56,13.11
9/13/11,7.43,6.53,7.33,13.07
9/14/11,7.32,6.54,7.34,12.98
9/15/11,7.35,6.31,7.11,12.74
9/16/11,7.24,6.22,7.02,12.71
9/19/11,7.08,6.22,7.02,12.51
9/20/11,7.05,6.20,7.00,12.53
9/21/11,7.01,6.16,6.96,12.36
9/22/11,6.61,5.80,6.60,11.98
9/23/11,6.71,5.69,6.49,11.73
9/26/11,6.84,5.78,6.58,11.75
9/27/11,6.98,5.87,6.62,11.78
9/28/11,6.72,5.66,6.41,11.29
9/29/11,6.85,5.68,6.43,11.35
9/30/11,6.49,5.28,6.03,10.84
10/3/11,6.47,5.28,6.03,10.82
10/4/11,6.32,5.33,6.03,10.70
10/5/11,6.45,5.51,6.21,10.74
10/6/11,6.43,5.51,6.21,10.74
10/7/11,6.30,5.45,6.15,10.68
10/10/11,6.31,5.50,6.20,10.88
10/11/11,6.78,6.00,6.65,11.46
10/12/11,6.59,5.96,6.61,11.50
10/13/11,6.49,5.93,6.58,11.67
10/14/11,6.56,5.95,6.60,11.80
10/17/11,6.62,5.96,6.61,11.63
10/18/11,6.60,5.99,6.64,11.61
10/19/11,6.54,5.94,6.59,11.35
10/20/11,6.73,6.10,6.70,11.35
10/21/11,6.71,6.09,6.69,11.22
10/24/11,6.83,6.11,6.71,11.37
10/25/11,6.82,6.16,6.71,11.36
10/26/11,6.64,6.02,6.57,11.21
10/27/11,6.93,6.20,6.77,11.45
10/28/11,6.93,6.23,6.80,11.27
10/31/11,6.80,6.15,6.72,11.18
11/1/11,6.79,6.24,6.79,11.07
11/2/11,6.73,6.15,6.70,11.09
11/3/11,6.80,6.24,6.79,11.34
11/4/11,6.78,6.26,6.81,11.28
11/7/11,6.85,6.23,6.78,11.07
11/8/11,6.99,6.36,6.86,11.15
11/9/11,6.73,6.31,6.81,10.96
11/10/11,6.57,6.21,6.71,10.78
11/11/11,6.64,6.14,6.64,10.86
11/14/11,6.52,6.09,6.59,10.92
11/15/11,6.65,6.21,6.71,11.15
11/16/11,6.47,6.18,6.68,11.03
11/17/11,6.27,5.90,6.40,10.83
11/18/11,6.29,5.85,6.35,10.83
11/21/11,6.27,5.73,6.23,10.63
11/22/11,6.21,5.74,6.24,10.68
11/23/11,6.09,5.64,6.14,10.38
11/25/11,6.04,5.58,6.08,10.22
11/28/11,6.01,5.67,6.17,10.36
11/29/11,6.16,5.73,6.23,10.40
11/30/11,6.11,5.76,6.26,10.46
12/1/11,6.26,5.69,6.22,10.43
12/2/11,6.39,5.62,6.15,10.51
12/5/11,6.30,5.58,6.11,10.41
12/6/11,6.33,5.64,6.17,10.43
12/7/11,6.18,5.60,6.13,10.46
12/8/11,6.16,5.67,6.20,10.48
12/9/11,6.19,5.61,6.14,10.22
12/12/11,6.09,5.61,6.14,10.27
12/13/11,6.13,5.62,6.15,10.34
12/14/11,5.93,5.48,6.01,10.15
12/15/11,5.95,5.46,5.99,10.26
12/16/11,5.97,5.50,6.03,10.45
12/19/11,6.16,5.68,6.21,10.52
12/20/11,6.25,5.74,6.27,10.60
12/21/11,6.28,5.84,6.37,10.69
12/22/11,6.30,5.85,6.38,10.77
12/23/11,6.32,5.87,6.40,10.78
12/27/11,6.53,6.00,6.53,11.15
12/28/11,6.56,6.10,6.63,11.13
12/29/11,6.55,6.05,6.58,11.03
12/30/11,6.74,6.14,6.67,11.14
1/3/12,6.70,6.26,6.79,11.38
1/4/12,6.71,6.26,6.79,11.40
1/5/12,6.43,6.11,6.64,11.19
1/6/12,6.37,6.11,6.64,11.07
1/9/12,6.55,6.19,6.72,11.43
1/10/12,6.55,6.19,6.72,11.42
1/11/12,6.59,6.19,6.72,11.13
1/12/12,6.30,5.79,6.32,10.93
1/13/12,6.27,5.67,6.20,10.68
1/17/12,6.30,5.71,6.24,10.94
1/18/12,6.10,5.61,6.14,10.94
1/19/12,6.15,5.73,6.26,11.07
1/20/12,6.24,5.79,6.32,10.97
1/23/12,6.31,5.87,6.40,11.28
1/24/12,6.43,5.97,6.50,11.30
1/25/12,6.54,6.02,6.55,11.24
1/26/12,6.66,6.02,6.55,11.33
1/27/12,6.57,6.09,6.62,11.29
1/30/12,6.55,5.99,6.52,10.95
1/31/12,6.73,6.06,6.59,11.09
2/1/12,6.80,6.09,6.62,11.25
2/2/12,6.75,6.10,6.63,11.27
2/3/12,6.70,6.12,6.65,11.43
2/6/12,6.76,6.11,6.64,11.43
2/7/12,6.69,6.09,6.62,11.42
2/8/12,6.67,6.10,6.63,11.47
2/9/12,6.49,6.04,6.57,11.43
2/10/12,6.30,5.99,6.52,11.44
2/13/12,6.40,6.07,6.60,11.67
2/14/12,6.33,6.01,6.54,11.70
2/15/12,6.27,5.94,6.47,11.76
2/16/12,6.40,6.03,6.56,11.73
2/17/12,6.47,6.09,6.62,11.83
2/21/12,6.34,5.97,6.50,11.86
2/22/12,6.42,6.05,6.58,11.87
2/23/12,6.37,6.07,6.60,11.92
2/24/12,6.41,6.08,6.61,11.94
2/27/12,6.45,6.12,6.65,12.09
2/28/12,6.60,6.21,6.74,12.20
2/29/12,6.62,6.25,6.78,12.28
3/1/12,6.59,6.21,6.74,12.31
3/2/12,6.72,6.22,6.75,12.41
3/5/12,6.69,6.28,6.81,12.33
3/6/12,6.51,6.21,6.74,12.43
3/7/12,6.37,6.06,6.59,12.35
3/8/12,6.31,6.03,6.56,12.47
3/9/12,6.37,6.12,6.65,12.46
3/12/12,6.49,6.27,6.80,12.43
3/13/12,6.44,6.29,6.79,12.64
3/14/12,6.37,6.26,6.76,12.65
3/15/12,6.61,6.36,6.86,12.84
3/16/12,6.62,6.40,6.88,12.89
3/19/12,6.48,6.31,6.79,12.82
3/20/12,6.37,6.15,6.63,12.60
3/21/12,6.31,6.09,6.57,12.70
3/22/12,6.40,6.12,6.60,12.65
3/23/12,6.51,6.14,6.62,12.81
3/26/12,6.55,6.05,6.53,12.95
3/27/12,6.35,5.98,6.46,12.85
3/28/12,6.26,5.87,6.35,12.83
3/29/12,6.10,5.71,6.19,12.71
3/30/12,6.54,6.11,6.59,13.18
4/2/12,6.46,6.22,6.70,13.36
4/3/12,6.46,6.25,6.73,13.32
4/4/12,6.26,6.24,6.72,13.35
4/5/12,6.18,6.25,6.73,13.49
4/9/12,6.20,6.16,6.64,13.46
4/10/12,6.01,6.02,6.50,13.41
4/11/12,6.04,6.03,6.51,13.37
4/12/12,6.13,6.05,6.53,13.56
4/13/12,6.03,5.96,6.38,13.52
4/16/12,5.91,5.90,6.32,13.35
4/17/12,5.92,5.84,6.26,13.41
4/18/12,5.86,5.69,6.11,13.23
4/19/12,5.98,5.88,6.30,13.31
4/20/12,5.86,5.80,6.22,13.62
4/23/12,5.95,5.85,6.28,13.52
4/24/12,5.93,5.80,6.23,13.76
4/25/12,5.92,5.73,6.16,13.89
4/26/12,5.99,5.80,6.23,13.96
4/27/12,6.07,5.98,6.41,14.12
4/30/12,6.14,6.06,6.49,14.16
5/1/12,6.09,6.01,6.44,14.14
5/2/12,5.83,5.84,6.27,13.95
5/3/12,5.85,5.87,6.30,13.84
5/4/12,5.79,5.92,6.35,13.88
5/7/12,5.83,5.92,6.35,13.76
5/8/12,5.88,5.95,6.38,13.48
5/9/12,5.71,5.79,6.22,13.40
5/10/12,5.70,5.60,6.03,13.65
5/11/12,5.62,5.58,6.01,13.21
5/14/12,5.67,5.60,6.03,13.02
5/15/12,5.80,5.74,6.17,13.28
5/16/12,6.08,5.97,6.40,13.37
5/17/12,6.24,6.02,6.45,13.53
5/18/12,6.57,6.13,6.56,13.20
5/21/12,6.67,6.10,6.53,13.28
5/22/12,6.54,5.74,6.17,12.97
5/23/12,6.39,5.81,6.24,12.77
5/24/12,6.39,5.56,5.99,12.91
5/25/12,6.52,5.56,5.99,12.97
5/29/12,6.30,5.40,5.83,13.02
5/30/12,6.34,5.37,5.80,12.88
5/31/12,6.20,5.32,5.75,12.55
6/1/12,5.92,5.29,5.72,12.59
6/4/12,6.10,5.45,5.88,12.55
6/5/12,5.93,5.45,5.88,12.65
6/6/12,6.10,5.63,6.06,13.01
6/7/12,6.24,5.71,6.14,13.41
6/8/12,6.11,5.75,6.18,13.41
6/11/12,6.08,5.69,6.12,13.40
6/12/12,5.96,5.61,6.09,13.55
6/13/12,5.96,5.70,6.18,13.28
6/14/12,6.01,5.79,6.27,13.06
6/15/12,5.90,5.57,6.05,12.96
6/18/12,6.11,5.77,6.25,13.04
6/19/12,6.30,5.90,6.38,13.54
6/20/12,6.47,5.89,6.37,13.67
6/21/12,6.43,5.64,6.12,13.59
6/22/12,6.46,5.68,6.16,13.63
6/25/12,6.93,6.08,6.56,14.03
6/26/12,6.96,6.23,6.71,13.91
6/27/12,7.04,6.27,6.75,13.91
6/28/12,6.95,6.29,6.77,13.86
6/29/12,7.06,6.24,6.64,14.12
7/2/12,7.27,6.47,6.87,14.24
7/3/12,7.53,6.69,7.14,14.60
7/5/12,7.93,7.04,7.49,15.13
7/6/12,7.59,6.90,7.35,14.97
7/9/12,7.80,7.27,7.72,15.37
7/10/12,7.72,7.14,7.59,15.21
7/11/12,7.81,6.99,7.44,15.02
7/12/12,7.97,7.26,7.71,15.03
7/13/12,8.01,7.36,7.81,15.25
7/16/12,8.35,7.72,8.17,15.64
7/17/12,8.43,7.75,8.20,15.69
7/18/12,8.56,7.90,8.35,16.14
7/19/12,8.88,8.03,8.48,16.64
